doc_id,topic,title,source_type,source_url,pdf_url,year,published_date,authors,provider,provider_id,doi,citation_count,open_access_status,source_name,priority,status,collection_action,local_path,retrieved_at,notes
oaagent_0070,ai_agent,InjecAgent: Benchmarking Indirect Prompt Injections in Tool-Integrated Large Language Model Agents,paper,https://doi.org/10.18653/v1/2024.findings-acl.624,https://aclanthology.org/2024.findings-acl.624.pdf,2024,2024-01-01,Qiusi Zhan; Zhixiang Liang; Zifan Ying; Daniel Kang,openalex,W4402670146,https://doi.org/10.18653/v1/2024.findings-acl.624,42,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0071,ai_agent,Large language models empowered agent-based modeling and simulation: a survey and perspectives,paper,https://doi.org/10.1057/s41599-024-03611-3,https://www.nature.com/articles/s41599-024-03611-3.pdf,2024,2024-09-27,Chen Gao; Xiaochong Lan; Nian Li; Yuan Yuan; Jingtao Ding; Zhilun Zhou; Fengli Xu; Yong Li,openalex,W4402901320,https://doi.org/10.1057/s41599-024-03611-3,190,gold,Humanities and Social Sciences Communications,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0072,ai_agent,Large language model agents can use tools to perform clinical calculations,paper,https://doi.org/10.1038/s41746-025-01475-8,https://www.nature.com/articles/s41746-025-01475-8.pdf,2025,2025-03-17,Alex J. Goodell; Simon N. Chu; Dara Rouholiman; Larry F. Chu,openalex,W4408529625,https://doi.org/10.1038/s41746-025-01475-8,28,gold,npj Digital Medicine,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0073,ai_agent,A review of large language models and autonomous agents in chemistry,paper,https://doi.org/10.1039/d4sc03921a,https://doi.org/10.1039/d4sc03921a,2024,2024-12-09,Mayk Caldas Ramos; Christopher J. Collison; Andrew Dickson White,openalex,W4405185373,https://doi.org/10.1039/d4sc03921a,185,diamond,Chemical Science,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0074,ai_agent,Evaluating Language-Model Agents on Realistic Autonomous Tasks,paper,http://arxiv.org/abs/2312.11671,https://arxiv.org/pdf/2312.11671,2023,2023-12-18,Megan Kinniment; Lucas Jun Koba Sato; Heheng Du; Brian Goodrich; Max Hasin; Lawrence Chan; Luke Harold Miles; Tao Lin; Hjalmar Wijk; Joel Burget; A. Ho; Elizabeth A. Barnes; Paul Christiano,openalex,W4390041563,https://doi.org/10.48550/arxiv.2312.11671,14,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0075,ai_agent,Encouraging Divergent Thinking in Large Language Models through Multi-Agent Debate,paper,https://doi.org/10.18653/v1/2024.emnlp-main.992,https://aclanthology.org/2024.emnlp-main.992.pdf,2024,2024-01-01,Liang Tian; Zhiwei He; Wenxiang Jiao; Xing Wang; Yan Wang; Rui Wang; Yujiu Yang; Shuming Shi; Zhaopeng Tu,openalex,W4404782209,https://doi.org/10.18653/v1/2024.emnlp-main.992,191,gold,,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0076,ai_agent,Evaluating large language models as agents in the clinic,paper,https://doi.org/10.1038/s41746-024-01083-y,https://www.nature.com/articles/s41746-024-01083-y.pdf,2024,2024-04-03,Nikita Mehandru; Brenda Y. Miao; Eduardo Rodriguez Almaraz; Madhumita Sushil; Atul J. Butte; Ahmed M. Alaa,openalex,W4393867901,https://doi.org/10.1038/s41746-024-01083-y,119,gold,npj Digital Medicine,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0077,ai_agent,Intelligent agents: theory and practice,paper,https://doi.org/10.1017/s0269888900008122,http://hdl.handle.net/10044/1/35975,1995,1995-06-01,Michael Wooldridge; Nicholas R. Jennings,openalex,W2124344619,https://doi.org/10.1017/s0269888900008122,6623,green,The Knowledge Engineering Review,P0,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0078,ai_agent,Language Models as Agent Models,paper,https://doi.org/10.18653/v1/2022.findings-emnlp.423,https://aclanthology.org/2022.findings-emnlp.423.pdf,2022,2022-01-01,Jacob Andreas,openalex,W4385567134,https://doi.org/10.18653/v1/2022.findings-emnlp.423,77,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0079,ai_agent,Voyager: An Open-Ended Embodied Agent with Large Language Models,paper,http://arxiv.org/abs/2305.16291,https://arxiv.org/pdf/2305.16291,2023,2023-05-25,Guanzhi Wang; Yuqi Xie; Yunfan Jiang; Ajay Mandlekar; Chaowei Xiao; Yuke Zhu; Linxi Fan; Anima Anandkumar,openalex,W4378505261,https://doi.org/10.48550/arxiv.2305.16291,193,green,arXiv (Cornell University),P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0080,ai_agent,Evaluating large language model agents for automation of atomic force microscopy,paper,https://doi.org/10.1038/s41467-025-64105-7,https://www.nature.com/articles/s41467-025-64105-7.pdf,2025,2025-10-14,Indrajeet Mandal; Jitendra Soni; Mohd Zaki; Morten M. Smedskjær; Katrin Wondraczek; Lothar Wondraczek; Nitya Nand Gosvami; N. M. Anoop Krishnan,openalex,W4415148250,https://doi.org/10.1038/s41467-025-64105-7,14,gold,Nature Communications,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0081,ai_agent,Large Language Models as Simulated Economic Agents: What Can We Learn from Homo Silicus?,paper,https://doi.org/10.3386/w31122,https://doi.org/10.3386/w31122,2023,2023-04-01,J.R. Horton; Apostolos Filippas; Benjamin Manning,openalex,W4363624465,https://doi.org/10.3386/w31122,265,green,National Bureau of Economic Research,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0082,ai_agent,AVIS: Autonomous Visual Information Seeking with Large Language Model Agent,paper,http://arxiv.org/abs/2306.08129,https://arxiv.org/pdf/2306.08129,2023,2023-06-13,Ziniu Hu; Ahmet İşcen; Chen Sun; Kai-Wei Chang; Yizhou Sun; David A. Ross; Cordelia Schmid; Alireza Fathi,openalex,W4380993086,https://doi.org/10.48550/arxiv.2306.08129,15,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0083,ai_agent,Digital Forms for All: A Holistic Multimodal Large Language Model Agent for Health Data Entry,paper,https://doi.org/10.1145/3659624,https://dl.acm.org/doi/pdf/10.1145/3659624,2024,2024-05-13,Andrea Cuadra; Justine Breuch; Samantha Estrada; David Ihim; Isabelle Hung; Derek Askaryar; Marwan Hassanien; Kristen L. Fessele; James A. Landay,openalex,W4396920308,https://doi.org/10.1145/3659624,18,bronze,Proceedings of the ACM on Interactive Mobile Wearable and Ubiquitous Technologies,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0084,ai_agent,Is ChatGPT Good at Search? Investigating Large Language Models as Re-Ranking Agents,paper,https://doi.org/10.18653/v1/2023.emnlp-main.923,https://aclanthology.org/2023.emnlp-main.923.pdf,2023,2023-01-01,Weiwei Sun; Lingyong Yan; Xinyu Ma; Shuaiqiang Wang; Pengjie Ren; Zhumin Chen; Dawei Yin; Zhaochun Ren,openalex,W4389523765,https://doi.org/10.18653/v1/2023.emnlp-main.923,186,gold,,P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0085,ai_agent,GestureGPT: Toward Zero-Shot Free-Form Hand Gesture Understanding with Large Language Model Agents,paper,https://doi.org/10.1145/3698145,https://doi.org/10.1145/3698145,2024,2024-10-24,Xin Zeng; Xiaoyu Wang; Tengxiang Zhang; Chun Yu; Shengdong Zhao; Yiqiang Chen,openalex,W4403717124,https://doi.org/10.1145/3698145,15,hybrid,Proceedings of the ACM on Human-Computer Interaction,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0086,ai_agent,Understanding the Weakness of Large Language Model Agents within a Complex Android Environment,paper,https://doi.org/10.1145/3637528.3671650,https://dl.acm.org/doi/pdf/10.1145/3637528.3671650,2024,2024-08-24,Mingzhe Xing; Rongkai Zhang; Hui Xue; Qi Chen; Fan Yang; Zhen Xiao,openalex,W4401863510,https://doi.org/10.1145/3637528.3671650,13,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0087,ai_agent,Large Language Model Agent in Financial Trading: A Survey,paper,http://arxiv.org/abs/2408.06361,https://arxiv.org/pdf/2408.06361,2024,2024-07-26,"Han Ding; Yinheng Li; Junhao Wang; Hang Chen; Guo, Doudou; Zhang, Yunbai",openalex,W4402426816,https://doi.org/10.48550/arxiv.2408.06361,9,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0088,ai_agent,Large Language Model Agent as a Mechanical Designer,paper,http://arxiv.org/abs/2404.17525,https://arxiv.org/pdf/2404.17525,2024,2024-04-26,Yayati Jadhav; Amir Barati Farimani,openalex,W4396244027,https://doi.org/10.48550/arxiv.2404.17525,9,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0089,ai_agent,"CAMEL: Communicative Agents for ""Mind"" Exploration of Large Language Model Society",paper,http://arxiv.org/abs/2303.17760,https://arxiv.org/pdf/2303.17760,2023,2023-03-31,Guohao Li; Hasan Abed Al Kader Hammoud; Hani Itani; Dmitrii Khizbullin; Bernard Ghanem,openalex,W4362508448,https://doi.org/10.48550/arxiv.2303.17760,98,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0090,ai_agent,Recommender Systems Meet Large Language Model Agents: A Survey,paper,https://doi.org/10.1561/3300000050,https://doi.org/10.1561/3300000050,2025,2025-05-12,Xi Zhu; Yu Wang; Hang Gao; Wujiang Xu; Chen Wang; Zhiwei Liu; Kun Wang; Mingyu Jin; Linsey Pang; Qing Weng; Philip S. Yu; Yongfeng Zhang,openalex,W4410309468,https://doi.org/10.1561/3300000050,9,diamond,Foundations and Trends® in Privacy and Security,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0091,ai_agent,Language Models as Zero-Shot Planners: Extracting Actionable Knowledge for Embodied Agents,paper,http://arxiv.org/abs/2201.07207,https://arxiv.org/pdf/2201.07207,2022,2022-01-18,Wenlong Huang; Pieter Abbeel; Deepak Pathak; Igor Mordatch,openalex,W4221152848,https://doi.org/10.48550/arxiv.2201.07207,161,green,arXiv (Cornell University),P1,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0092,ai_agent,From a Conceptual Framework for Agents and Objects to a Multi-Agent System Modeling Language,paper,https://doi.org/10.1023/b:agnt.0000019691.42633.07,https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&amp;nrSeq=5193@1,2004,2004-03-15,Viviane Torres da Silva; Carlos Lucena,openalex,W1990913548,https://doi.org/10.1023/b:agnt.0000019691.42633.07,78,gold,Autonomous Agents and Multi-Agent Systems,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0093,ai_agent,Large Language Model Agents as Prognostics and Health Management Copilots,paper,https://doi.org/10.36001/phmconf.2024.v16i1.3906,https://papers.phmsociety.org/index.php/phmconf/article/download/3906/phmc_24_3906,2024,2024-11-05,Sarah Lukens; Lucas H. McCabe; Joshua Gen; Asma Ali,openalex,W4404289558,https://doi.org/10.36001/phmconf.2024.v16i1.3906,8,diamond,Annual Conference of the PHM Society,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0094,ai_agent,"TimeCAP: Learning to Contextualize, Augment, and Predict Time Series Events with Large Language Model Agents",paper,https://doi.org/10.1609/aaai.v39i17.33989,https://ojs.aaai.org/index.php/AAAI/article/download/33989/36144,2025,2025-04-11,Geon Lee; Wenchao Yu; Kijung Shin; Wei Cheng; Haifeng Chen,openalex,W4409364177,https://doi.org/10.1609/aaai.v39i17.33989,10,diamond,Proceedings of the AAAI Conference on Artificial Intelligence,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0095,ai_agent,ChemMiner: A Large Language Model Agent System for Chemical Literature Data Mining,paper,http://arxiv.org/abs/2402.12993,https://arxiv.org/pdf/2402.12993,2024,2024-02-20,"Kexin Chen; Yuyang Du; Junyou Li; Hanqun Cao; Meng-Hao Guo; Dang, Xilin; Lanqing Li; Jiezhong Qiu; Pheng‐Ann Heng; Guangyong Chen",openalex,W4392012805,https://doi.org/10.48550/arxiv.2402.12993,8,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0096,ai_agent,Transforming wearable data into personal health insights using large language model agents,paper,https://doi.org/10.1038/s41467-025-67922-y,https://www.nature.com/articles/s41467-025-67922-y_reference.pdf,2026,2026-01-12,Mike A. Merrill; Akshay Paruchuri; Naghmeh Rezaei; Geza Kovacs; Javier Perez; Yun Liu; Erik Schenck; Nova Hammerquist; Jake Sunshine; Shyam Tailor; Kumar Ayush; Hao-Wei Su; Qian He; Cory Y. McLean; Mark Malhotra; Shwetak Patel; Jiening Zhan; Tim Althoff; Daniel McDuff; Yi Liu,openalex,W7122726170,https://doi.org/10.1038/s41467-025-67922-y,7,gold,Nature Communications,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0097,ai_agent,SOEN-101: Code Generation by Emulating Software Process Models Using Large Language Model Agents,paper,http://arxiv.org/abs/2403.15852,https://arxiv.org/pdf/2403.15852,2024,2024-03-23,Feng Lin; Dong Jae Kim; Tse-Husn; Chen Chen,openalex,W4393212563,https://doi.org/10.48550/arxiv.2403.15852,9,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0098,ai_agent,Empowering Working Memory for Large Language Model Agents,paper,http://arxiv.org/abs/2312.17259,https://arxiv.org/pdf/2312.17259,2023,2023-12-22,Jing Guo; Nan Li; Jianchuan Qi; Hang Yang; Ruiqiao Li; Yuzhen Feng; Si Zhang; Ming Xu,openalex,W4390489503,https://doi.org/10.48550/arxiv.2312.17259,5,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0099,ai_agent,Into the Unknown Unknowns: Engaged Human Learning through Participation in Language Model Agent Conversations,paper,https://doi.org/10.18653/v1/2024.emnlp-main.554,https://aclanthology.org/2024.emnlp-main.554.pdf,2024,2024-01-01,Yucheng Jiang; Yijia Shao; Dekun Ma; Sina J. Semnani; Monica S. Lam,openalex,W4404782796,https://doi.org/10.18653/v1/2024.emnlp-main.554,8,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0100,ai_agent,Agent programming languages: programming with mental models,paper,https://dspace.library.uu.nl/handle/1874/859,https://dspace.library.uu.nl/handle/1874/859,2001,2001-02-05,Koen V. Hindriks,openalex,W1492684280,,73,green,Data Archiving and Networked Services (DANS),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0101,ai_agent,Personal Large Language Model Agents: A Case Study on Tailored Travel Planning,paper,https://doi.org/10.18653/v1/2024.emnlp-industry.37,https://aclanthology.org/2024.emnlp-industry.37.pdf,2024,2024-01-01,Harmanpreet Singh; Nikhil Verma; Yixiao Wang; Manasa Bharadwaj; Homa Fashandi; Kévin Ferreira; Lee Eui Chul,openalex,W4404783248,https://doi.org/10.18653/v1/2024.emnlp-industry.37,8,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0102,ai_agent,Can Large Language Model Agents Simulate Human Trust Behavior?,paper,http://arxiv.org/abs/2402.04559,https://arxiv.org/pdf/2402.04559,2024,2024-02-07,"Chengxing Xie; Canyu Chen; Feiran Jia; Ziyu Ye; Lai, Shiyang; Kai Shu; Gu, Jindong; Adel Bibi; Ziniu Hu; Jurgens, David; Evans, James; Philip H. S. Torr; Bernard Ghanem; Guohao Li",openalex,W4391673229,https://doi.org/10.48550/arxiv.2402.04559,6,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0103,ai_agent,Enhancing diagnostic capability with multi-agents conversational large language models,paper,https://doi.org/10.1038/s41746-025-01550-0,https://www.nature.com/articles/s41746-025-01550-0.pdf,2025,2025-03-13,Xi Chen; Huahui Yi; Mingke You; Weizhi Liu; Wang Li; Hairui Li; Xue Zhang; Yingman Guo; Lei Fan; Gang Chen; Qicheng Lao; Weili Fu; Kang Li; Jian Li,openalex,W4408411093,https://doi.org/10.1038/s41746-025-01550-0,70,gold,npj Digital Medicine,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0104,ai_agent,AutoFlow: Automated Workflow Generation for Large Language Model Agents,paper,http://arxiv.org/abs/2407.12821,https://arxiv.org/pdf/2407.12821,2024,2024-07-01,Zelong Li; Shuyuan Xu; Kai Mei; Wenyue Hua; Balaji Rama; Om Raheja; Hao Wang; He Zhu; Yongfeng Zhang,openalex,W4402346081,https://doi.org/10.48550/arxiv.2407.12821,5,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0105,ai_agent,BLADE: Benchmarking Language Model Agents for Data-Driven Science,paper,https://doi.org/10.18653/v1/2024.findings-emnlp.815,https://doi.org/10.18653/v1/2024.findings-emnlp.815,2024,2024-01-01,Ken Gu; Ruoxi Shang; Ruien Jiang; Keying Kuang; Richard-John Lin; Donghe Lyu; Yue Mao; Youran Pan; Teng Wu; Jiaqian Yu; Yikun Zhang; Tianmai M. Zhang; Lanyi Zhu; Mike A. Merrill; Jeffrey Heer; Tim Althoff,openalex,W4404781154,https://doi.org/10.18653/v1/2024.findings-emnlp.815,6,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0106,ai_agent,Soft Self-Consistency Improves Language Models Agents,paper,https://doi.org/10.18653/v1/2024.acl-short.28,https://aclanthology.org/2024.acl-short.28.pdf,2024,2024-01-01,Han Wang; Archiki Prasad; Elias Stengel-Eskin; Mohit Bansal,openalex,W4402683938,https://doi.org/10.18653/v1/2024.acl-short.28,5,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0107,ai_agent,Kgent: Kernel Extensions Large Language Model Agent,paper,https://doi.org/10.1145/3672197.3673434,https://doi.org/10.1145/3672197.3673434,2024,2024-07-15,Yusheng Zheng; Yiwei Yang; Maolin Chen; Andrew Quinn,openalex,W4400649471,https://doi.org/10.1145/3672197.3673434,5,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0108,ai_agent,Theory of Mind for Multi-Agent Collaboration via Large Language Models,paper,https://doi.org/10.18653/v1/2023.emnlp-main.13,https://aclanthology.org/2023.emnlp-main.13.pdf,2023,2023-01-01,Huao Li; Chong Yu; Simon Stepputtis; Joseph Campbell; Dana Hughes; Charles Lewis; Katia Sycara,openalex,W4389523767,https://doi.org/10.18653/v1/2023.emnlp-main.13,59,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0109,ai_agent,Chatlaw: A Multi-Agent Collaborative Legal Assistant with Knowledge Graph Enhanced Mixture-of-Experts Large Language Model,paper,http://arxiv.org/abs/2306.16092,https://arxiv.org/pdf/2306.16092,2023,2023-06-28,"Jiaxi Cui; Ning, Munan; Zongjian Li; Bohua Chen; Yan Yang; Li, Hao; Ling, Bin; Tian, Yonghong; Yuan, Li",openalex,W4382618722,https://doi.org/10.48550/arxiv.2306.16092,91,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0110,ai_agent,Large Language Model Agent for Fake News Detection,paper,http://arxiv.org/abs/2405.01593,https://arxiv.org/pdf/2405.01593,2024,2024-04-30,Xinyi Li; Yongfeng Zhang; Edward C. Malthouse,openalex,W4396788613,https://doi.org/10.48550/arxiv.2405.01593,4,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0111,ai_agent,Large Language Model Agentic Approach to Fact Checking and Fake News Detection,paper,https://doi.org/10.3233/faia240787,https://ebooks.iospress.nl/pdf/doi/10.3233/FAIA240787,2024,2024-10-16,Xinyi Li; Yongfeng Zhang; Edward C. Malthouse,openalex,W4403517928,https://doi.org/10.3233/faia240787,6,hybrid,Frontiers in artificial intelligence and applications,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0112,ai_agent,Large Language Model Agent for Hyper-Parameter Optimization,paper,http://arxiv.org/abs/2402.01881,https://arxiv.org/pdf/2402.01881,2024,2024-02-02,Siyi Liu; Chen Gao; Yong Li,openalex,W4391631249,https://doi.org/10.48550/arxiv.2402.01881,4,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0113,ai_agent,From Prediction to Prescription: Large Language Model Agent for Context-Aware Maintenance Decision Support,paper,https://doi.org/10.36001/phme.2024.v8i1.4114,https://papers.phmsociety.org/index.php/phme/article/download/4114/2428,2024,2024-06-27,HAOXUAN DENG; Bernadin Namoano; BOHAO ZHENG; Samir Khan; John Ahmet Erkoyuncu,openalex,W4400101119,https://doi.org/10.36001/phme.2024.v8i1.4114,7,diamond,PHM Society European Conference,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0114,ai_agent,The rise and potential opportunities of large language model agents in bioinformatics and biomedicine,paper,https://doi.org/10.1093/bib/bbaf601,https://doi.org/10.1093/bib/bbaf601,2025,2025-11-01,Tiantian Yang; Yihang Xiao; Zhijie Bao; Jianye Hao; Jiajie Peng,openalex,W4416137592,https://doi.org/10.1093/bib/bbaf601,5,gold,Briefings in Bioinformatics,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0115,ai_agent,Large Language Model based Multi-Agents: A Survey of Progress and Challenges,paper,http://arxiv.org/abs/2402.01680,https://arxiv.org/pdf/2402.01680,2024,2024-01-21,Taicheng Guo; Xiuying Chen; Yaqi Wang; Ruidi Chang; Shichao Pei; Nitesh V. Chawla; Olaf Wiest; Xiangliang Zhang,openalex,W4391591599,https://doi.org/10.48550/arxiv.2402.01680,56,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0116,ai_agent,Automating Monte Carlo simulations in nuclear engineering with domain knowledge-embedded large language model agents,paper,https://doi.org/10.1016/j.egyai.2025.100555,https://doi.org/10.1016/j.egyai.2025.100555,2025,2025-07-23,Zavier Ndum Ndum; Jian Tao; John Ford; Yang Liu,openalex,W4412602986,https://doi.org/10.1016/j.egyai.2025.100555,8,gold,Energy and AI,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0117,ai_agent,Teach AI How to Code: Using Large Language Models as Teachable Agents for Programming Education,paper,https://doi.org/10.1145/3613904.3642349,https://dl.acm.org/doi/pdf/10.1145/3613904.3642349,2024,2024-05-11,Hyoungwook Jin; Seong Hee Lee; Hyungyu Shin; Juho Kim,openalex,W4396832972,https://doi.org/10.1145/3613904.3642349,75,gold,,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0118,ai_agent,ProAgent: Building Proactive Cooperative Agents with Large Language Models,paper,https://doi.org/10.1609/aaai.v38i16.29710,https://ojs.aaai.org/index.php/AAAI/article/download/29710/31219,2024,2024-03-24,Ceyao Zhang; Kaijie Yang; Siyi Hu; Zihao Wang; Guanghe Li; Yihang Sun; Cheng Zhang; Zhaowei Zhang; Anji Liu; Song‐Chun Zhu; Xiaojun Chang; Junge Zhang; Feng Yin; Yitao Liang; Yaodong Yang,openalex,W4393147219,https://doi.org/10.1609/aaai.v38i16.29710,47,diamond,Proceedings of the AAAI Conference on Artificial Intelligence,P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0119,ai_agent,Cached Model-as-a-Resource: Provisioning Large Language Model Agents for Edge Intelligence in Space-air-ground Integrated Networks,paper,http://arxiv.org/abs/2403.05826,https://arxiv.org/pdf/2403.05826,2024,2024-03-09,Minrui Xu; Dusit Niyato; Hongliang Zhang; Jiawen Kang; Zehui Xiong; Shiwen Mao; Zhu Han,openalex,W4392736892,https://doi.org/10.48550/arxiv.2403.05826,7,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
oaagent_0120,ai_agent,Testing Language Model Agents Safely in the Wild,paper,http://arxiv.org/abs/2311.10538,https://arxiv.org/pdf/2311.10538,2023,2023-11-17,Silen Naihin; David Atkinson; Marc Green; Merwane Hamadi; Craig Swift; Douglas Schonholtz; Adam Tauman Kalai; David Bau,openalex,W4388843585,https://doi.org/10.48550/arxiv.2311.10538,3,green,arXiv (Cornell University),P2,candidate,download_pdf_later,,2026-06-05T13:17:39+00:00,OpenAlex OA PDF candidate; needs manual review before metadata.csv approval
