sentence_id,doc_id,chunk_id,topic,title,source_url,year,sentence,is_event,event_type,annotator,label_method,notes,suggested_is_event,suggested_event_type,rule_confidence,rule_reason,needs_review
kd_006_s19401,kd_006,kd_006_c0094,knowledge_distillation,"Survey on Knowledge Distillation for Large Language Models: Methods, Evaluation, and Application",https://arxiv.org/pdf/2407.01885,2024,"4) Human-Evaluated Language Models (HELM) Benchmark [76]: This
is a holistic evaluation benchmark comprising 16 core scenarios and 7 indicator categories.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_007_s20191,kd_007,kd_007_c0008,knowledge_distillation,Patient Knowledge Distillation for BERT Model Compression,https://arxiv.org/pdf/1908.09355,2019,"By pre-training via masked language modeling
and next sentence prediction, BERT has achieved
state-of-the-art performance on a wide-range of
NLU tasks, such as the GLUE benchmark (Wang
et al., 2018) and SQuAD (Rajpurkar et al., 2016).",,,,,,1,benchmark,medium,"Conflict: benchmark (eval/score reporting on named benchmark(s): squad, glue) AND trend_application (contains multiple citation patterns indicating literature trend)",1
kd_007_s20298,kd_007,kd_007_c0023,knowledge_distillation,Patient Knowledge Distillation for BERT Model Compression,https://arxiv.org/pdf/1908.09355,2019,"Its test and develop-
ment datasets are further divided into in-domain
(MNLI-m) and cross-domain (MNLI-mm) splits
to evaluate the generality of tested models.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_007_s20356,kd_007,kd_007_c0031,knowledge_distillation,Patient Knowledge Distillation for BERT Model Compression,https://arxiv.org/pdf/1908.09355,2019,"The stu-
dent model learned with vanilla KD quickly sat-
urated on the dev set, while the proposed Patient-
KD keeps learning from the teacher and improving

Model
SST-2
MRPC
QQP
MNLI-m
MNLI-mm
QNLI
RTE
BERT6 (PKD-Last)
91.9
85.1/79.5
70.5/88.9
80.9
81.0
88.2
65.0
BERT6 (PKD-Skip)
92.0
85.0/79.9
70.7/88.9
81.5
81.0
89.0
65.5
Table 2: Performance comparison between PKD-Last and PKD-Skip on GLUE benchmark.",,,,,,1,method_proposed,medium,Conflict: method_proposed (third-party propose/introduce verb) AND benchmark (eval/score reporting on named benchmark(s): glue),1
kd_007_s20390,kd_007,kd_007_c0035,knowledge_distillation,Patient Knowledge Distillation for BERT Model Compression,https://arxiv.org/pdf/1908.09355,2019,"To evaluate the effectiveness of the teacher model
in our Patient-KD framework, we conduct ad-
ditional experiments to measure the difference
between BERT-Base teacher and BERT-Large
teacher for model compression.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_008_s20642,kd_008,kd_008_c0013,knowledge_distillation,MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,https://arxiv.org/pdf/2002.10957,2020,Ah represents the number of self-attention heads.,,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_008_s20644,kd_008,kd_008_c0013,knowledge_distillation,MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,https://arxiv.org/pdf/2002.10957,2020,"MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers
Transformer Block L
Transformer Block 3
Transformer Block 2
…
Transformer Block 4
𝑥1
𝑥2
𝑥5
𝑥3
𝑥4
…
Queries
(ℝ𝐴ℎ× 𝑥×𝑑𝑘)
…
Keys
(ℝ𝐴ℎ× 𝑥×𝑑𝑘)
…
Teacher
Last Layer
Self-Attention Vectors
Values-Values
Scaled Dot-Product
(ℝ𝐴ℎ× 𝑥×|𝑥|)
Queries-Keys
Scaled Dot-Product
(ℝ𝐴ℎ× 𝑥×|𝑥|)
Attention
Transfer
Queries-Keys
Scaled Dot-Product
(ℝ𝐴ℎ× 𝑥×|𝑥|)
Value-Relation
Transfer
Values-Values
Scaled Dot-Product
(ℝ𝐴ℎ× 𝑥×|𝑥|)
…
…
…
Last Layer
Self-Attention Vectors
Transformer Block M
Transformer Block 3
Transformer Block 2
…
Student
Values
(ℝ𝐴ℎ× 𝑥×𝑑𝑘)
Queries
(ℝ𝐴ℎ× 𝑥×𝑑𝑘
′ )
Keys
(ℝ𝐴ℎ× 𝑥×𝑑𝑘
′ )
Values
(ℝ𝐴ℎ× 𝑥×𝑑𝑘
′ )
𝑥1
𝑥2
𝑥5
𝑥3
𝑥4
(KL-Divergence)
(KL-Divergence)
Transformer Block 1
Transformer Block 1
Figure 1.",,,,,,0,none,medium,"Sentence too long, potential complex event context.",1
kd_008_s20652,kd_008,kd_008_c0014,knowledge_distillation,MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,https://arxiv.org/pdf/2002.10957,2020,"2.3. Transformer Distillation
Knowledge distillation (Hinton et al., 2015; Romero et al.,
2015) is to train the small student model S on a transfer
feature set with soft labels and intermediate representations
provided by the large teacher model T.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_008_s20787,kd_008,kd_008_c0032,knowledge_distillation,MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,https://arxiv.org/pdf/2002.10957,2020,"l Language Understanding Evaluation
(GLUE) benchmark (Wang et al., 2019) consists of nine
sentence-level classification tasks, including Corpus of Lin-
guistic Acceptability (CoLA) (Warstadt et al., 2018), Stan-
ford Sentiment Treebank (SST) (Socher et al., 2013), Mi-
crosoft Research Paraphrase Corpus (MRPC) (Dolan &
Brockett, 2005), Semantic Textual Similarity Benchmark
(STS) (Cer et al., 2017), Quora Question Pairs (QQP) (Chen
et al., 2018), Multi-Genre Natural Language Inference
(MNLI) (Williams et al., 2018), Question Natural Language
Inference (QNLI) (Rajpurkar et al., 2016), Recognizing Tex-
tual Entailment (RTE) (Dagan et al., 2006; Bar-Haim et al.,
2006; Giampiccolo et al., 2007; Bentivogli et al., 2009) and
Winograd Natural Language Inference (WNLI) (Levesque
et al., 2012).",,,,,,1,benchmark,medium,"Conflict: benchmark (eval/score reporting on named benchmark(s): glue, arc) AND trend_application (contains multiple citation patterns indicating literature trend)",1
kd_008_s20820,kd_008,kd_008_c0036,knowledge_distillation,MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,https://arxiv.org/pdf/2002.10957,2020,"We compare our proposed value re-
lation with mean squared error (MSE) over the teacher and
student values.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_008_s20856,kd_008,kd_008_c0040,knowledge_distillation,MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,https://arxiv.org/pdf/2002.10957,2020,"5.2. MINILM for NLG Tasks
We also evaluate MINILM on natural language generation
tasks, such as question generation and abstractive sum-
marization.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_008_s20940,kd_008,kd_008_c0052,knowledge_distillation,MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,https://arxiv.org/pdf/2002.10957,2020,".9 / 45.7
XLM-RBase‡
12
768
80.3 / 67.4
67.0 / 49.2
62.7 / 48.3
55.0 / 35.6
60.4 / 43.7
66.5 / 45.9
62.3 / 38.3
64.9 / 46.9
MINILMa
12
384
79.4 / 66.5
66.1 / 47.5
61.2 / 46.5
54.9 / 34.9
58.5 / 41.3
63.1 / 42.1
59.0 / 33.8
63.2 / 44.7
MINILMb (w/ TA)
6
384
75.5 / 61.9
55.6 / 38.2
53.3 / 37.7
43.5 / 26.2
46.9 / 31.5
52.0 / 33.1
48.8 / 27.3
53.7 / 36.6
cently, BERT (Devlin et al., 2018) proposes to use a masked
language modeling objective to train a deep bidirectional
Transformer encoder, which learns interactions between left
and right context.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_008_s20997,kd_008,kd_008_c0059,knowledge_distillation,MINILM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,https://arxiv.org/pdf/2002.10957,2020,Knowledge distillation from internal representations.,,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_009_s21426,kd_009,kd_009_c0005,knowledge_distillation,MobileBERT: a Compact Task-Agnostic BERT for Resource-Limited Devices,https://arxiv.org/pdf/2004.02984,2020,"It is well-known that shallow
networks usually do not have enough representa-
tion power while narrow and deep networks are
difficult to train.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_009_s21441,kd_009,kd_009_c0007,knowledge_distillation,MobileBERT: a Compact Task-Agnostic BERT for Resource-Limited Devices,https://arxiv.org/pdf/2004.02984,2020,"(2019) propose to pre-train
the smaller BERT models to improve task-specific
knowledge distillation.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_009_s21453,kd_009,kd_009_c0008,knowledge_distillation,MobileBERT: a Compact Task-Agnostic BERT for Resource-Limited Devices,https://arxiv.org/pdf/2004.02984,2020,"(2019) propose DistilBERT, which success-
fully halves the depth of BERT model by knowl-
edge distillation in the pre-training stage and an
optional fine-tuning stage.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_009_s21455,kd_009,kd_009_c0009,knowledge_distillation,MobileBERT: a Compact Task-Agnostic BERT for Resource-Limited Devices,https://arxiv.org/pdf/2004.02984,2020,"019) propose DistilBERT, which success-
fully halves the depth of BERT model by knowl-
edge distillation in the pre-training stage and an
optional fine-tuning stage.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_009_s21633,kd_009,kd_009_c0034,knowledge_distillation,MobileBERT: a Compact Task-Agnostic BERT for Resource-Limited Devices,https://arxiv.org/pdf/2004.02984,2020,"It also outperforms all the other
compressed BERT models with smaller or similar
model sizes.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_009_s21900,kd_009,kd_009_c0055,knowledge_distillation,MobileBERT: a Compact Task-Agnostic BERT for Resource-Limited Devices,https://arxiv.org/pdf/2004.02984,2020,"(2018) proposed a sequential knowl-
edge transfer scheme to distill knowledge from
a deep teacher into a shallow student in a sequen-
tial way.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_009_s21934,kd_009,kd_009_c0060,knowledge_distillation,MobileBERT: a Compact Task-Agnostic BERT for Resource-Limited Devices,https://arxiv.org/pdf/2004.02984,2020,"The task is to pre-
dict whether an example is a grammatical English
sentence and is evaluated by Matthews correlation
coefficient (Matthews, 1975).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_011_s1974,kd_011,kd_011_c0001,knowledge_distillation,Hugging Face DistilBERT Blog Post,https://huggingface.co/blog/porting-distilbert,2019,"# Smaller, faster, cheaper, lighter: Introducing DistilBERT

Press enter or click to view image in full size
Photo by
Shubham Sharan
on
Unsplash
Smaller, faster, cheaper, lighter: Introducing DistilBERT, a distilled version of BERT
Victor Sanh
10 min read
*
Aug 28, 2019
--
20
Listen
Share
2019, October 3rd - Update:
We are releasing
our NeurIPS 2019 workshop paper
describing our approach on DistilBERT with improved results: 97% of BERT's performance on GLUE (
the results in the paper superseed the results presented here
).",,,,,,1,benchmark,medium,Conflict: benchmark (eval/score reporting on named benchmark(s): glue) AND trend_application (contains multiple citation patterns indicating literature trend),1
kd_011_s2030,kd_011,kd_011_c0008,knowledge_distillation,Hugging Face DistilBERT Blog Post,https://huggingface.co/blog/porting-distilbert,2019,"introduce a
softmax-temperature
:
T is the temperature parameter.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
kd_011_s2045,kd_011,kd_011_c0010,knowledge_distillation,Hugging Face DistilBERT Blog Post,https://huggingface.co/blog/porting-distilbert,2019,"Overall, our distilled model,
DistilBERT,
has
about half
the total number of parameters of BERT base and retains 95% of BERT's performances on the language understanding benchmark GLUE.",,,,,,1,method_proposed,medium,Conflict: method_proposed (our proposed reference) AND benchmark (eval/score reporting on named benchmark(s): glue),1
rag_001_s2262,rag_001,rag_001_c0020,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"3.3
Jeopardy Question Generation
To evaluate RAG’s generation abilities in a non-QA setting, we study open-domain question gen-
eration.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_001_s2450,rag_001,rag_001_c0044,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"This said, RAG techniques may work well in these settings, and
could represent promising future work.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_001_s2962,rag_001,rag_001_c0085,rag,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,https://arxiv.org/abs/2005.11401,2020,"*A hidden subset of this data is used for evaluation
Task
Train
Development
Test
Natural Questions
79169
8758
3611
TriviaQA
78786
8838
11314
WebQuestions
3418
362
2033
CuratedTrec
635
134
635
Jeopardy Question Generation
97392
13714
26849
MS-MARCO
153726
12468
101093*
FEVER-3-way
145450
10000
10000
FEVER-2-way
96966
6666
6666
parameters.",,,,,,1,benchmark,medium,"Conflict: benchmark (eval/score reporting on named benchmark(s): triviaqa, fever, natural questions, webquestions, curatedtrec, arc) AND trend_application (contains multiple citation patterns indicating literature trend)",1
rag_002_s3236,rag_002,rag_002_c0039,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Among them, DenseX [30]proposed the concept of
using propositions as retrieval units.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3280,rag_002,rag_002_c0044,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"To capture the logical relationship between document
content and structure, KGP [91] proposed a method of building
an index between multiple documents using KG.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3385,rag_002,rag_002_c0058,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"[103] propose the “Filter-Reranker”
paradigm, which combines the strengths of LLMs and SLMs.
In this paradigm, SLMs serve as filters, while LLMs function
as reordering agents.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3930,rag_002,rag_002_c0132,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Nguyen, “Evaluating rag part i: How to evaluate document retrieval,”
https://www.deepset.ai/blog/rag-evaluation-retrieval, 2023.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_002_s3932,rag_002,rag_002_c0133,rag,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/pdf/2312.10997,2023,"Nguyen, “Evaluating rag part i: How to evaluate document retrieval,”
https://www.deepset.ai/blog/rag-evaluation-retrieval, 2023.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4016,rag_003,rag_003_c0008,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"We evaluate on three popular Open-QA bench-
marks (NATURALQUESTIONS-OPEN, WEBQUESTIONS, and
CURATEDTREC) and compare to state-of-the-art Open-QA
models, including both extremely large models that store
knowledge implicitly (such as T5) as well as previous ap-
proaches that also use a knowledge retriever to access ex-
ternal knowledge, but implement retrieval in a more heuris-
tic fashion (Lee et al., 2019; Min et al., 2019a; Asai et al.,
2019).",,,,,,1,benchmark,medium,"Conflict: benchmark (eval/score reporting on named benchmark(s): naturalquestions, webquestions, curatedtrec) AND trend_application (contains multiple citation patterns indicating literature trend)",1
rag_003_s4074,rag_003,rag_003_c0016,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"(2018), we pass this into a Transformer,
which produces one vector for each token, including the
vector corresponding to [CLS] which is used as a “pooled”
representation of the sequence (denoted BERTCLS).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4188,rag_003,rag_003_c0029,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"In all
cases, the predicted answer is evaluated via exact match
with any reference answer, following previous Open-QA
work (Chen et al., 2017).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4306,rag_003,rag_003_c0044,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"(2018) proposed
a language model with
the retrieve-and-edit frame-
work (Hashimoto et al., 2018) that conditions on text with
high lexical overlap.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4308,rag_003,rag_003_c0045,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"(2018) proposed
a language model with
the retrieve-and-edit frame-
work (Hashimoto et al., 2018) that conditions on text with
high lexical overlap.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4420,rag_003,rag_003_c0053,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Distributed representations of words and
phrases and their compositionality.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_004_s4566,rag_004,rag_004_c0005,rag,Dense Passage Retrieval for Open-Domain Question Answering,https://arxiv.org/pdf/2004.04906,2020,"Dense retrieval methods have thus never
be shown to outperform TF-IDF/BM25 for open-
domain QA before ORQA (Lee et al., 2019), which
proposes a sophisticated inverse cloze task (ICT)
objective, predicting the blocks that contain the
masked sentence, for additional pretraining.",,,,,,1,method_proposed,medium,Conflict: method_proposed (third-party propose/introduce verb) AND benchmark (eval/score reporting on named benchmark(s): bm25),1
rag_004_s4583,rag_004,rag_004_c0007,rag,Dense Passage Retrieval for Open-Domain Question Answering,https://arxiv.org/pdf/2004.04906,2020,"First, we demon-
strate that with the proper training setup, sim-
ply fine-tuning the question and passage encoders
on existing question-passage pairs is sufficient to
greatly outperform BM25.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_004_s4705,rag_004,rag_004_c0025,rag,Dense Passage Retrieval for Open-Domain Question Answering,https://arxiv.org/pdf/2004.04906,2020,"To this end, we train a multi-
dataset encoder by combining training data from
all datasets excluding SQuAD.8 In addition to DPR,
we also present the results of BM25, the traditional
retrieval method9 and BM25+DPR, using a linear
combination of their scores as the new ranking
function.",,,,,,1,method_proposed,medium,"Conflict: method_proposed (third-party propose/introduce verb) AND benchmark (eval/score reporting on named benchmark(s): squad, bm25)",1
rag_004_s4822,rag_004,rag_004_c0040,rag,Dense Passage Retrieval for Open-Domain Question Answering,https://arxiv.org/pdf/2004.04906,2020,"3.2
Single
ORQA (Lee et al., 2019)
33.3
45.0
36.4
30.1
20.2
Single
HardEM (Min et al., 2019a)
28.1
50.9
-
-
-
Single
GraphRetriever (Min et al., 2019b)
34.5
56.0
36.4
-
-
Single
PathRetriever (Asai et al., 2020)
32.6
-
-
-
56.5
Single
REALMWiki (Guu et al., 2020)
39.2
-
40.2
46.8
-
Single
REALMNews (Guu et al., 2020)
40.4
-
40.7
42.9
-
Single
BM25
32.6
52.4
29.9
24.9
38.1
DPR
41.5
56.8
34.6
25.9
29.8
BM25+DPR
39.0
57.0
35.2
28.0
36.7
Multi
DPR
41.5
56.8
42.4
49.4
24.1
BM25+DPR
38.8
57.9
41.1
50.6
35.8
Table 4: End-to-end QA (Exact Match) Accuracy.",,,,,,1,benchmark,medium,"Conflict: benchmark (eval/score reporting on named benchmark(s): bm25, wiki) AND trend_application (contains multiple citation patterns indicating literature trend)",1
rag_004_s4833,rag_004,rag_004_c0041,rag,Dense Passage Retrieval for Open-Domain Question Answering,https://arxiv.org/pdf/2004.04906,2020,"Overall, our
DPR-based models outperform the previous state-
of-the-art results on four out of the five datasets,
with 1% to 12% absolute differences in exact match
accuracy.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_004_s4885,rag_004,rag_004_c0048,rag,Dense Passage Retrieval for Open-Domain Question Answering,https://arxiv.org/pdf/2004.04906,2020,"8
Conclusion
In this work, we demonstrated that dense retrieval
can outperform and potentially replace the tradi-
tional sparse retrieval component in open-domain
question answering.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_005_s13504,rag_005,rag_005_c0014,rag,Improving language models by retrieving from trillions of tokens,https://arxiv.org/pdf/2112.04426,2021,"This makes retrieval-enhanced models directly comparable with the largest language models that are
evaluated by sampling.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_005_s13639,rag_005,rag_005_c0033,rag,Improving language models by retrieving from trillions of tokens,https://arxiv.org/pdf/2112.04426,2021,"d to probs
𝑘NN-LM
O 109
Token
Frozen (Transformer)
Add to probs
Spalm
O 109
Token
Frozen (Transformer)
Gated logits
Dpr
O 109
Prompt
Contrastive proxy
Extractive QA
Realm
O 109
Prompt
End-to-End
Prepend to prompt
RAG
O 109
Prompt
Fine-tuned Dpr
Cross-attention
FiD
O 109
Prompt
Frozen Dpr
Cross-attention
Emdr2
O 109
Prompt
End-to-End (EM)
Cross-attention
Retro (ours)
O 1012
Chunk
Frozen (Bert)
Chunked cross-attention
8

Improving language models by retrieving from trillions of tokens
substantial improvements on Wikitext103 evaluation.",,,,,,1,benchmark,high,eval/score reporting on named benchmark(s): wiki,1
rag_005_s13646,rag_005,rag_005_c0034,rag,Improving language models by retrieving from trillions of tokens,https://arxiv.org/pdf/2112.04426,2021,"For example, Dpr (Karpukhin et al., 2020) trains two Bert models (for queries and keys respectively)
using a contrastive loss to align the representations of a question and of its answers.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_005_s14464,rag_005,rag_005_c0117,rag,Improving language models by retrieving from trillions of tokens,https://arxiv.org/pdf/2112.04426,2021,"Overall, attending to neighbours only provides 22% of the performance
improvement due to retrieval in Retro, while attending the future of the neighbours gives 56% of
30

Improving language models by retrieving from trillions of tokens
0.82
0.84
0.86
0.88
C4 eval bits-per-bytes
RETRO
No CA positional encodings
0.82
0.84
0.86
0.88
RETRO
No query conditioning
0.82
0.84
0.86
0.88
RETRO: distinct embeddings
Shared embeddings
0.0
0.2
0.4
0.6
0.8
1.0
1.2
Training time (relative to baseline)
0.82
0.84
0.86
0.88
C4 eval bits-per-bytes
RETRO: 2 layer encoder
6 layer encoder
0.82
0.84
0.86
0.88
RETRO: 2 training nei.",,,,,,0,none,medium,"Sentence too long, potential complex event context.",1
rag_005_s14576,rag_005,rag_005_c0131,rag,Improving language models by retrieving from trillions of tokens,https://arxiv.org/pdf/2112.04426,2021,"Subset
7B Baseline (Ours)
GPT-3
Jurassic-1
Gopher
7.5B Retro
arxiv
0.742
0.838
0.680
0.641
0.714
books3
0.792
0.802
0.835
0.706
0.653
dm_mathematics
1.177
1.371
1.037
1.135
1.164
freelaw
0.576
0.612
0.514
0.506
0.499
github
0.420
0.645
0.358
0.367
0.199
gutenberg_pg_19
0.803
1.163
0.890
0.652
0.400
hackernews
0.971
0.975
0.869
0.888
0.860
nih_exporter
0.650
0.612
0.590
0.590
0.635
opensubtitles
0.974
0.932
0.879
0.894
0.930
philpapers
0.760
0.723
0.742
0.682
0.699
pile_cc
0.771
0.698
0.669
0.688
0.626
pubmed_abstracts
0.639
0.625
0.587
0.578
0.542
pubmed_central
0.588
0.690
0.579
0.512
0.419
stackexchange
0.714
0.773
0.655
0.638
0.624
ubuntu_irc
1.200
0.946
0.857
1.081
1.178
uspto_backgrounds
0.603
0.566
0.537
0.545",,,,,,0,none,medium,"Sentence too long, potential complex event context.",1
rag_005_s14628,rag_005,rag_005_c0144,rag,Improving language models by retrieving from trillions of tokens,https://arxiv.org/pdf/2112.04426,2021,"Cha
2018 All-Ireland Senior Football Cha
mpionship FinalThe 2021 All-Irelan
mpionship Final The 2021 All-Irelan
mpionship FinalThe 2018 All-Irelan
mpionship FinalThe 2018 All-Irelan
d Senior Football Championship Final
d Senior Football Championship Final
d Senior Football Championship Final
d Senior Football Championship Final
was the 134th final of the All-Irel
was the 134th final of the All-Irel
was the 131st final of the All-Irel
was the 131st final of the All-Irel
and Senior Football Championship and
and Senior Football Championship and
and Senior Football Championship and
and Senior Football Championship and
the culmination of the 2021 All-Ire
the culmination of the 2021 All-Ire
the culmination of the 2018 All-Ire
the culmination of the 2018 All-Ire
land Senior Football Championship.",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,1
rag_005_s14797,rag_005,rag_005_c0176,rag,Improving language models by retrieving from trillions of tokens,https://arxiv.org/pdf/2112.04426,2021,"0974944 592307816406
10 5820974944 5923078164 06286
10 5820974944 5923078164 06286
20974944 5923078164 0628620899
28620899 8628034825 3421170679
20899 8628034825 3421170679
20899 8628034825 3421170679
8628034825 34211706798214808
8214808651 3282306647 0938446
651 3282306647 0938446095 5058
095 50582231725359408128 4811
223172 53594081284811174502 8
174502 8410270193 8521105559 6
410270193 8521105559 644622948
446229489 5493038196 442881097
9 54930381964428810975 665933
56659334461 2847564823 378678
4461 2847564823 3786783
3165 2712019091 4564856692 346
0
8294049602 8988496069 9858349
8214808651 3282306647 0938446
651 3282306647 0938446095 5058
47 0938446095 5058223172 53594
065 9873246379 9644789435 8628
095 5058223172 53594081284811
223172 5359408128 4811174502
081284811174502 8410270193 85
730709 6540159079 5944069810 5
174502 8410270193 8521105559 6
8410270193 8521105559 64462294
21105559 6446229489 5493038196
992965913 7095378412 69378359
446229489 5493038196442881097
89 5493038196",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,1
rag_006_s15045,rag_006,rag_006_c0032,rag,Few-shot Learning with Retrieval Augmented Language Models,https://arxiv.org/pdf/2208.03299,2022,"(2021) propose a method to train retrieval-augmented
generators using a second “i",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_006_s15091,rag_006,rag_006_c0038,rag,Few-shot Learning with Retrieval Augmented Language Models,https://arxiv.org/pdf/2208.03299,2022,"4.1
Benchmarks
To evaluate our retrieval-augmented language models we consider the following benchmarks, which include
different tasks.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_006_s15278,rag_006,rag_006_c0062,rag,Few-shot Learning with Retrieval Augmented Language Models,https://arxiv.org/pdf/2208.03299,2022,"For the 5-shot setting, Atlas outperforms GPT-3 by 4%, while using 15× less parameters, and
10× less pre-training compute.4 When multitask-training on the combined 5-shot data, Atlas improves to
56.6% close to the 5-shot performance of Gopher (60.0%).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_006_s15968,rag_006,rag_006_c0125,rag,Few-shot Learning with Retrieval Augmented Language Models,https://arxiv.org/pdf/2208.03299,2022,"Consider answers a, questions q and a nuisance variable z ∈Z, which
represents the ordering of the answer opti",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_007_s16152,rag_007,rag_007_c0010,rag,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",https://arxiv.org/pdf/2310.11511,2023,"Empirical results on six tasks, including reasoning and long-form generation, demonstrate that SELF-
RAG significantly outperforms pre-trained and instruction-tuned LLMs that have more parameters and
widely adopted RAG approaches with higher citation accuracy.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_007_s16186,rag_007,rag_007_c0014,rag,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",https://arxiv.org/pdf/2310.11511,2023,"(2023) introduce
fine-grained RLHF with multiple reward models.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_007_s16189,rag_007,rag_007_c0015,rag,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",https://arxiv.org/pdf/2310.11511,2023,"(2023) introduce
fine-grained RLHF with multiple reward models.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_007_s16278,rag_007,rag_007_c0025,rag,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",https://arxiv.org/pdf/2310.11511,2023,"ecial tokens to evaluate its own prediction after each generated segment, enabling
the use of a soft re-ranking mechanism or hard constraints at inference (discussed next).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
